time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453594661	8.45064	-5.98565	-2.66102	-2.70338	-0.285139	radar	2.63389	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
1477010453649647	8.45064	-5.98565	-2.66102	-2.70338	-0.285139	lidar	0	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
1477010453704660	8.67315	-5.80862	-2.53578	-2.6502	-0.147697	radar	6.09195	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
1477010453759674	8.67315	-5.80862	-2.53578	-2.6502	-0.147697	lidar	0	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
1477010453809760	8.89564	-5.63641	-2.48761	-2.60588	-0.0530225	radar	2.72676	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
1477010453859847	8.89564	-5.63641	-2.48761	-2.60588	-0.0530225	lidar	0	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
1477010453914847	9.15619	-5.49707	-2.60065	-2.65791	-0.143849	radar	4.14013	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
1477010453969847	9.15619	-5.49707	-2.60065	-2.65791	-0.143849	lidar	0	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
1477010454024848	9.36373	-5.30206	-2.48746	-2.58587	-0.00808004	radar	5.58853	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
1477010454079850	9.36373	-5.30206	-2.48746	-2.58587	-0.00808004	lidar	0	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
1477010454134784	9.58575	-5.12017	-2.44367	-2.53241	0.0786284	radar	2.44629	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
1477010454189718	9.58575	-5.12017	-2.44367	-2.53241	0.0786284	lidar	0	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
1477010454244791	9.79836	-4.91166	-2.4262	-2.46491	0.165143	radar	1.92547	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
1477010454299865	9.79836	-4.91166	-2.4262	-2.46491	0.165143	lidar	0	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
1477010454354798	9.9891	-4.66922	-2.42429	-2.37658	0.261111	radar	1.98025	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
1477010454409731	9.9891	-4.66922	-2.42429	-2.37658	0.261111	lidar	0	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
1477010454464746	10.18	-4.41809	-2.46261	-2.30514	0.311824	radar	0.624591	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
1477010454519762	10.18	-4.41809	-2.46261	-2.30514	0.311824	lidar	0	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
1477010454574770	10.4154	-4.22398	-2.53502	-2.32993	0.216174	radar	2.75459	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1477010454629779	10.4154	-4.22398	-2.53502	-2.32993	0.216174	lidar	0	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1477010454684753	10.6234	-3.97956	-2.58759	-2.29634	0.220828	radar	0.268319	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1477010454739728	10.6234	-3.97956	-2.58759	-2.29634	0.220828	lidar	0	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
1477010454794687	10.7611	-3.68994	-2.55679	-2.17282	0.366859	radar	4.82466	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
1477010454849647	10.7611	-3.68994	-2.55679	-2.17282	0.366859	lidar	0	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
1477010454899659	10.9565	-3.47412	-2.61093	-2.20248	0.250964	radar	3.63979	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
1477010454949672	10.9565	-3.47412	-2.61093	-2.20248	0.250964	lidar	0	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
1477010455004755	11.0753	-3.16164	-2.62182	-2.08222	0.385318	radar	4.33333	11.1178	-2.98807	11.1	-3	0.907725	2.72317
1477010455059839	11.0753	-3.16164	-2.62182	-2.08222	0.385318	lidar	0	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
1477010455114849	11.1955	-2.8436	-2.66899	-1.99781	0.43731	radar	0.759315	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
1477010455169859	11.1955	-2.8436	-2.66899	-1.99781	0.43731	lidar	0	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
1477010455224848	11.1752	-2.41142	-2.72859	-1.71458	0.79625	radar	26.3957	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
1477010455279837	11.1752	-2.41142	-2.72859	-1.71458	0.79625	lidar	0	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
1477010455334808	11.2989	-2.28592	-2.45668	-1.83784	0.467174	radar	21.247	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
1477010455389780	11.2989	-2.28592	-2.45668	-1.83784	0.467174	lidar	0	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
1477010455444718	11.3362	-1.96544	-2.50539	-1.73966	0.531689	radar	1.35514	11.3011	-1.79507	11.35	-1.8	0	2.73035
1477010455499657	11.3362	-1.96544	-2.50539	-1.73966	0.531689	lidar	0	11.3326	-1.67041	11.35	-1.65	0	2.73033
1477010455549699	11.2722	-1.61601	-2.58537	-1.5526	0.728026	radar	9.79764	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
1477010455599742	11.2722	-1.61601	-2.58537	-1.5526	0.728026	lidar	0	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
1477010455654698	11.212	-1.29126	-2.67761	-1.41069	0.828865	radar	2.45699	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
1477010455709654	11.212	-1.29126	-2.67761	-1.41069	0.828865	lidar	0	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
1477010455759700	11.0346	-0.928222	-2.89471	-1.17408	1.06403	radar	14.1315	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
1477010455809746	11.0346	-0.928222	-2.89471	-1.17408	1.06403	lidar	0	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
1477010455864779	10.933	-0.688674	-2.77608	-1.10766	0.985807	radar	2.03188	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
1477010455919813	10.933	-0.688674	-2.77608	-1.10766	0.985807	lidar	0	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
1477010455974837	10.7631	-0.411693	-2.84767	-0.969673	1.03881	radar	1.11546	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
1477010456029861	10.7631	-0.411693	-2.84767	-0.969673	1.03881	lidar	0	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
1477010456084847	10.484	-0.145502	-3.08382	-0.760187	1.20171	radar	10.3287	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
1477010456139833	10.484	-0.145502	-3.08382	-0.760187	1.20171	lidar	0	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
1477010456194789	10.2932	0.0113885	-2.87106	-0.663305	1.14206	radar	3.55746	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
1477010456249746	10.2932	0.0113885	-2.87106	-0.663305	1.14206	lidar	0	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
1477010456304681	10.0099	0.149551	-2.88437	-0.508935	1.18126	radar	0.713741	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
1477010456359617	10.0099	0.149551	-2.88437	-0.508935	1.18126	lidar	0	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
1477010456414675	9.71072	0.229435	-2.86232	-0.34943	1.21579	radar	0.589986	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
1477010456469734	9.71072	0.229435	-2.86232	-0.34943	1.21579	lidar	0	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
1477010456524725	9.39973	0.262388	-2.83512	-0.186392	1.24659	radar	0.473803	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
1477010456579717	9.39973	0.262388	-2.83512	-0.186392	1.24659	lidar	0	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
1477010456634732	9.09466	0.264813	-2.79119	-0.030663	1.26441	radar	0.162264	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
1477010456689747	9.09466	0.264813	-2.79119	-0.030663	1.26441	lidar	0	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
1477010456744738	8.85424	0.175222	-2.49412	0.16187	1.32039	radar	6.10952	8.90199	0.247143	8.85	0.25	-1.81847	0
1477010456799730	8.85424	0.175222	-2.49412	0.16187	1.32039	lidar	0	8.76016	0.263752	8.75	0.25	-1.81846	0
1477010456854787	8.50593	0.27083	-2.85866	0.170267	1.1642	radar	11.1806	8.46355	0.258809	8.55	0.25	-3.6326	0
1477010456909844	8.50593	0.27083	-2.85866	0.170267	1.1642	lidar	0	8.35367	0.252596	8.35	0.25	-3.6326	0
1477010456964821	8.19149	0.206811	-2.85238	0.295398	1.16081	radar	0.296991	8.05161	0.241868	8.2	0.25	-2.72841	0
1477010457019798	8.19149	0.206811	-2.85238	0.295398	1.16081	lidar	0	8.05411	0.247878	8.05	0.25	-2.72842	0
1477010457074802	7.89161	0.127965	-2.84307	0.404609	1.14335	radar	0.298882	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
1477010457129807	7.89161	0.127965	-2.84307	0.404609	1.14335	lidar	0	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
1477010457184718	7.61313	0.049037	-2.87011	0.475644	1.08159	radar	1.03739	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
1477010457239629	7.61313	0.049037	-2.87011	0.475644	1.08159	lidar	0	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
1477010457289664	7.29222	0.00217125	-2.97532	0.47782	0.943202	radar	4.36092	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
1477010457339699	7.29222	0.00217125	-2.97532	0.47782	0.943202	lidar	0	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
1477010457394701	7.0853	-0.164775	-2.81811	0.626377	1.02398	radar	3.92735	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
1477010457449704	7.0853	-0.164775	-2.81811	0.626377	1.02398	lidar	0	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
1477010457504756	6.85831	-0.339872	-2.76758	0.740875	1.03753	radar	0.455633	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
1477010457559809	6.85831	-0.339872	-2.76758	0.740875	1.03753	lidar	0	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
1477010457614784	6.66727	-0.53383	-2.71694	0.854469	1.04662	radar	0.370118	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
1477010457669760	6.66727	-0.53383	-2.71694	0.854469	1.04662	lidar	0	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
1477010457724718	6.54068	-0.827721	-2.68846	1.06633	1.19164	radar	4.2068	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
1477010457779677	6.54068	-0.827721	-2.68846	1.06633	1.19164	lidar	0	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911
1477010457829667	6.42104	-1.08784	-2.69644	1.19187	1.18975	radar	0.023366	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061
1477010457879657	6.42104	-1.08784	-2.69644	1.19187	1.18975	lidar	0	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061
1477010457929639	6.32904	-1.32548	-2.67134	1.28326	1.14527	radar	0.50474	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072
1477010457979621	6.32904	-1.32548	-2.67134	1.28326	1.14527	lidar	0	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072
1477010458029740	6.29819	-1.63811	-2.76243	1.46692	1.25411	radar	3.05221	6.24787	-1.61119	6.25	-1.6	0	-2.99288
1477010458079860	6.29819	-1.63811	-2.76243	1.46692	1.25411	lidar	0	6.23547	-1.75335	6.25	-1.75	0	-2.99285
1477010458134821	6.33255	-1.9689	-2.86999	1.66411	1.3587	radar	3.00926	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921
1477010458189782	6.33255	-1.9689	-2.86999	1.66411	1.3587	lidar	0	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921
1477010458244771	6.37277	-2.2191	-2.68291	1.76847	1.27768	radar	3.58077	6.53066	-2.26346	6.35	-2.2	0	-2.72782
1477010458299761	6.37277	-2.2191	-2.68291	1.76847	1.27768	lidar	0	6.36917	-2.33894	6.35	-2.35	0	-2.72779
1477010458354753	6.40217	-2.48391	-2.57752	1.86423	1.20624	radar	2.31857	6.27034	-2.51837	6.35	-2.55	0	-3.63689
1477010458409745	6.40217	-2.48391	-2.57752	1.86423	1.20624	lidar	0	6.34287	-2.73391	6.35	-2.75	0	-3.63689
1477010458464759	6.49252	-2.80045	-2.69158	1.9913	1.20438	radar	0.904067	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658
1477010458519773	6.49252	-2.80045	-2.69158	1.9913	1.20438	lidar	0	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658
1477010458574787	6.59055	-3.0871	-2.67932	2.08978	1.15783	radar	0.898214	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658
1477010458629802	6.59055	-3.0871	-2.67932	2.08978	1.15783	lidar	0	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655
1477010458684825	6.71536	-3.36007	-2.63989	2.18022	1.10576	radar	1.35037	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613
1477010458739849	6.71536	-3.36007	-2.63989	2.18022	1.10576	lidar	0	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611
1477010458794820	6.84155	-3.63967	-2.64461	2.25076	1.04561	radar	1.39712	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871
1477010458849792	6.84155	-3.63967	-2.64461	2.25076	1.04561	lidar	0	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869
1477010458904824	6.95735	-3.90234	-2.57777	2.3005	0.970079	radar	2.70105	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568
1477010458959856	6.95735	-3.90234	-2.57777	2.3005	0.970079	lidar	0	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569
1477010459014855	7.1398	-4.21838	-2.79166	2.35017	0.916808	radar	3.7621	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732
1477010459069854	7.1398	-4.21838	-2.79166	2.35017	0.916808	lidar	0	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732
1477010459124748	7.27887	-4.48483	-2.72273	2.37912	0.841274	radar	2.49459	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253
1477010459179643	7.27887	-4.48483	-2.72273	2.37912	0.841274	lidar	0	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251
1477010459229626	7.4058	-4.73276	-2.60302	2.39349	0.762466	radar	3.58663	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068
1477010459279610	7.4058	-4.73276	-2.60302	2.39349	0.762466	lidar	0	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066
1477010459329670	7.56395	-5.01949	-2.85169	2.39969	0.702982	radar	7.72183	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964
1477010459379730	7.56395	-5.01949	-2.85169	2.39969	0.702982	lidar	0	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964
1477010459434781	7.67088	-5.24017	-2.58617	2.40204	0.627324	radar	8.57128	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165
1477010459489833	7.67088	-5.24017	-2.58617	2.40204	0.627324	lidar	0	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648
1477010459544843	7.81747	-5.51122	-2.69807	2.40055	0.564963	radar	3.94071	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677
1477010459599853	7.81747	-5.51122	-2.69807	2.40055	0.564963	lidar	0	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677
1477010459654854	7.93844	-5.74659	-2.45034	2.39202	0.493198	radar	7.32814	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815
1477010459709855	7.93844	-5.74659	-2.45034	2.39202	0.493198	lidar	0	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815
1477010459764809	8.10953	-6.01554	-2.61721	2.39075	0.446126	radar	3.31753	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955
1477010459819764	8.10953	-6.01554	-2.61721	2.39075	0.446126	lidar	0	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953
1477010459874748	8.30327	-6.30257	-2.76883	2.38519	0.399375	radar	2.50597	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807
1477010459929733	8.30327	-6.30257	-2.76883	2.38519	0.399375	lidar	0	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804
1477010459984740	8.42609	-6.54652	-2.53753	2.3608	0.332929	radar	5.93326	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795
1477010460039747	8.42609	-6.54652	-2.53753	2.3608	0.332929	lidar	0	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795
1477010460094746	8.551	-6.80559	-2.53058	2.33277	0.275698	radar	1.1548	8.2713	-6.91098	8.4	-7	0.909094	-2.72732
1477010460149745	8.551	-6.80559	-2.53058	2.33277	0.275698	lidar	0	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732
1477010460204765	8.72628	-7.09328	-2.72115	2.31878	0.243452	radar	3.75651	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628
1477010460259785	8.72628	-7.09328	-2.72115	2.31878	0.243452	lidar	0	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628
1477010460314814	8.84021	-7.36961	-2.54053	2.26921	0.169329	radar	4.86241	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723
1477010460369844	8.84021	-7.36961	-2.54053	2.26921	0.169329	lidar	0	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721
1477010460424744	9.00987	-7.64608	-2.72969	2.26453	0.15959	radar	3.91546	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224
1477010460479645	9.00987	-7.64608	-2.72969	2.26453	0.15959	lidar	0	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221
1477010460529694	9.16197	-7.94604	-2.81332	2.23435	0.123159	radar	1.20189	9.1081	-8.22433	9	-8.1	0.999025	-2.99707
1477010460579744	9.16197	-7.94604	-2.81332	2.23435	0.123159	lidar	0	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704
1477010460634793	9.21809	-8.21454	-2.54587	2.15517	0.0258824	radar	8.56729	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657
1477010460689843	9.21809	-8.21454	-2.54587	2.15517	0.0258824	lidar	0	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655
1477010460744781	9.34563	-8.48785	-2.60166	2.13407	0.0103607	radar	0.465276	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036
1477010460799720	9.34563	-8.48785	-2.60166	2.13407	0.0103607	lidar	0	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033
1477010460854694	9.45512	-8.77855	-2.64473	2.09909	-0.0165931	radar	0.441088	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856
1477010460909668	9.45512	-8.77855	-2.64473	2.09909	-0.0165931	lidar	0	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856
1477010460959714	9.57111	-9.0667	-2.74429	2.07842	-0.022357	radar	1.15525	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725
1477010461009760	9.57111	-9.0667	-2.74429	2.07842	-0.022357	lidar	0	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724
1477010461064723	9.65686	-9.36039	-2.75807	2.03587	-0.0551222	radar	0.340216	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291
1477010461119686	9.65686	-9.36039	-2.75807	2.03587	-0.0551222	lidar	0	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291
1477010461169662	9.74751	-9.6589	-2.81006	2.00424	-0.0705805	radar	0.485091	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143
1477010461219639	9.74751	-9.6589	-2.81006	2.00424	-0.0705805	lidar	0	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141
1477010461269700	9.78478	-9.93902	-2.74457	1.93961	-0.128977	radar	1.13538	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755
1477010461319762	9.78478	-9.93902	-2.74457	1.93961	-0.128977	lidar	0	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754
1477010461374737	9.7852	-10.2372	-2.60532	1.83785	-0.230123	radar	4.0226	9.77731	-10.3295	9.75	-10.3	0	-2.72851
1477010461429713	9.7852	-10.2372	-2.60532	1.83785	-0.230123	lidar	0	9.76557	-10.4501	9.75	-10.45	0	-2.72849
1477010461484718	9.89065	-10.5358	-2.70238	1.84369	-0.185148	radar	1.39083	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704
1477010461539723	9.89065	-10.5358	-2.70238	1.84369	-0.185148	lidar	0	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703
1477010461589670	9.89867	-10.8338	-2.65062	1.77012	-0.243498	radar	0.996303	9.84397	-10.9287	9.85	-10.9	0	-3.00318
1477010461639618	9.89867	-10.8338	-2.65062	1.77012	-0.243498	lidar	0	9.85693	-11.0512	9.85	-11.05	0	-3.00316
1477010461689616	9.92418	-11.0979	-2.67188	1.73977	-0.242281	radar	0.429834	9.74773	-11.0482	9.85	-11.2	0	-3.00013
1477010461739614	9.92418	-11.0979	-2.67188	1.73977	-0.242281	lidar	0	9.84407	-11.3565	9.85	-11.35	0	-3.00012
1477010461789682	9.94996	-11.3864	-2.73172	1.7159	-0.228658	radar	0.554337	9.79495	-11.4686	9.85	-11.5	0	-2.99592
1477010461839750	9.94996	-11.3864	-2.73172	1.7159	-0.228658	lidar	0	9.83943	-11.6467	9.85	-11.65	0	-2.99592
1477010461894772	9.80773	-11.684	-2.51702	1.52588	-0.432892	radar	13.8745	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746
1477010461949794	9.80773	-11.684	-2.51702	1.52588	-0.432892	lidar	0	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746
1477010462004764	9.74385	-11.9869	-2.51496	1.43472	-0.482161	radar	0.647889	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875
1477010462059735	9.74385	-11.9869	-2.51496	1.43472	-0.482161	lidar	0	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873
1477010462114747	9.66632	-12.27	-2.52494	1.36135	-0.500153	radar	0.0896884	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667
1477010462169760	9.66632	-12.27	-2.52494	1.36135	-0.500153	lidar	0	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665
1477010462224703	9.43252	-12.5529	-2.47116	1.14582	-0.694028	radar	7.1428	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006
1477010462279647	9.43252	-12.5529	-2.47116	1.14582	-0.694028	lidar	0	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005
1477010462329639	9.10255	-12.8117	-2.51517	0.859302	-0.954756	radar	10.532	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033
1477010462379631	9.10255	-12.8117	-2.51517	0.859302	-0.954756	lidar	0	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033
1477010462434714	8.81057	-13.0012	-2.59105	0.649487	-1.08947	radar	2.77709	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707
1477010462489798	8.81057	-13.0012	-2.59105	0.649487	-1.08947	lidar	0	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708
1477010462544716	8.61141	-13.1362	-2.54423	0.552021	-1.06738	radar	0.24444	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089
1477010462599634	8.61141	-13.1362	-2.54423	0.552021	-1.06738	lidar	0	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089
1477010462649687	8.19744	-13.2226	-2.74819	0.251274	-1.32054	radar	14.6621	8.27267	-12.996	8.4	-13.15	-2.99683	0
1477010462699741	8.19744	-13.2226	-2.74819	0.251274	-1.32054	lidar	0	8.25965	-13.1488	8.25	-13.15	-2.9968	0
1477010462754745	8.01589	-13.2525	-2.55603	0.179965	-1.23146	radar	3.03197	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028
1477010462809750	8.01589	-13.2525	-2.55603	0.179965	-1.23146	lidar	0	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902
1477010462864705	7.73907	-13.2922	-2.58372	0.0383981	-1.24799	radar	0.495856	7.86599	-13.4154	7.8	-13.25	-2.7295	0
1477010462919660	7.73907	-13.2922	-2.58372	0.0383981	-1.24799	lidar	0	7.62489	-13.249	7.65	-13.25	-2.7295	0
1477010462969661	7.48196	-13.2885	-2.55687	-0.084101	-1.23566	radar	0.0792468	7.50783	-13.2944	7.5	-13.25	-2.99994	0
1477010463019662	7.48196	-13.2885	-2.55687	-0.084101	-1.23566	lidar	0	7.3419	-13.2474	7.35	-13.25	-2.99994	0
1477010463074668	7.17849	-13.2278	-2.6781	-0.249623	-1.2951	radar	1.83451	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995
1477010463129675	7.17849	-13.2278	-2.6781	-0.249623	-1.2951	lidar	0	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987
1477010463184664	6.90612	-13.1363	-2.61752	-0.382543	-1.27146	radar	0.662212	6.79473	-13.0433	6.85	-13.15	-3.63709	0
1477010463239653	6.90612	-13.1363	-2.61752	-0.382543	-1.27146	lidar	0	6.65123	-13.1604	6.65	-13.15	-3.63709	0
1477010463289643	6.62332	-13.0413	-2.68494	-0.506496	-1.26585	radar	0.433095	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018
1477010463339633	6.62332	-13.0413	-2.68494	-0.506496	-1.26585	lidar	0	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019
1477010463394660	6.47738	-12.9695	-2.23617	-0.579593	-1.14805	radar	19.0106	6.27012	-13.1139	6.25	-13.05	-1.81729	0
1477010463449687	6.47738	-12.9695	-2.23617	-0.579593	-1.14805	lidar	0	6.14459	-13.0471	6.15	-13.05	-1.81729	0
1477010463504660	6.17531	-12.8374	-2.47182	-0.684536	-1.14186	radar	3.1511	5.99498	-12.9442	6	-12.95	-2.72861	1.81906
1477010463559633	6.17531	-12.8374	-2.47182	-0.684536	-1.14186	lidar	0	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907
1477010463609635	5.94186	-12.7052	-2.46282	-0.771234	-1.10489	radar	0.653319	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964
1477010463659638	5.94186	-12.7052	-2.46282	-0.771234	-1.10489	lidar	0	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954
1477010463709638	5.74701	-12.5878	-2.32789	-0.838964	-1.04953	radar	3.42648	5.45236	-12.7392	5.45	-12.7	-2.00001	1
1477010463759639	5.74701	-12.5878	-2.32789	-0.838964	-1.04953	lidar	0	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994
1477010463809706	5.50795	-12.4348	-2.45312	-0.899335	-1.01352	radar	1.30493	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733
1477010463859774	5.50795	-12.4348	-2.45312	-0.899335	-1.01352	lidar	0	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973
1477010463914701	5.28974	-12.2823	-2.4866	-0.954084	-0.970151	radar	1.09919	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059
